epoch,loss,my_loss,val_loss,val_my_loss
36,0.009087141990894452,0.008824783335439861,0.008626353903673589,0.008367223851382732
37,0.009730922793969511,0.009474361047614366,0.012474339257460087,0.012220929923933
38,0.009386509950272738,0.009136459334986285,0.007789865508675576,0.007542963116429746
39,0.009066308932378888,0.008822428890271112,0.008774366974830628,0.008533364906907082
40,0.009617803598521277,0.009380066293524579,0.00824264537077397,0.008007362834177911
41,0.009272819474572315,0.009039634589571506,0.007269498938694596,0.007039002189412713
42,0.008635133269708604,0.00840663440991193,0.007243142800871283,0.007017598871607333
43,0.008473883518017828,0.008250755256740376,0.008397137001156806,0.008175868098624051
44,0.009005740218563006,0.008785410444252193,0.009606988285668194,0.00938634320627898
45,0.009182149820262567,0.008963426530826837,0.008761316491290926,0.008545167301781476
46,0.009340964965522289,0.009127063667401672,0.008615672565065324,0.008403700753115117
47,0.009466262141941115,0.009255929158534855,0.009731751098297537,0.00952218126039952
48,0.009064674865221604,0.008857054286636412,0.0075300807598978284,0.007324480905663222
49,0.008897926391800865,0.008694453360512854,0.008600667049176992,0.008398961718194186
50,0.008765332840848714,0.008565271836705506,0.013465311634354294,0.013266914035193622
51,0.009888087151339278,0.009690711355069652,0.00945181434508413,0.009255467331968248
52,0.00999835694441572,0.009803244542563334,0.01012205397710204,0.009928022068925202
53,0.010688703045016155,0.010495091624325142,0.008216541609726846,0.008023410139139741
54,0.01039819668396376,0.010206019695615395,0.01027736661490053,0.010086069186218082
55,0.010316957635805011,0.010126493639545516,0.009006570652127266,0.008816332882270217
56,0.00980276838177815,0.009613213132834062,0.00814839187078178,0.007959728268906474
57,0.009186969134025275,0.008999187035951763,0.008217983087524772,0.008031045738607644
58,0.009998086931882427,0.009811864218208939,0.00687372088432312,0.00668797402177006
59,0.00920520358486101,0.009020241072867065,0.009247641847468912,0.0090633052168414
60,0.009242167101474479,0.00905861854669638,0.008378918073140085,0.008196074794977904
61,0.009232339600566774,0.009050293378531932,0.005448530381545425,0.00526706479722634
62,0.010608171382918953,0.010426090767141431,0.008656801492907106,0.008474052115343512
63,0.010221972889266908,0.010039913625223561,0.007860925840213894,0.007679567555896938
64,0.009757490291958675,0.009576630287338048,0.00815611898433417,0.007975621474906802
65,0.009650440773693845,0.009470834176754579,0.0069209870649501685,0.006741885631345213
66,0.008915028766496106,0.008737078682752326,0.00802886850433424,0.00785170226590708
67,0.01076630872208625,0.010589609103044495,0.007547639741096646,0.0073713666992262
68,0.009305268432945013,0.009129110949579626,0.008111417945474386,0.007935307174921035
69,0.009091785612981766,0.008916347897611558,0.009732152591459453,0.009557180455885828
70,0.008976395016070456,0.008802346090087667,0.010161443869583309,0.009988050570245832
71,0.008421521213604137,0.008248560129432007,0.013043486140668392,0.012870892998762429
72,0.010229535109829158,0.010057312215212732,0.0073805978987365965,0.0072086197906173766
73,0.009479093021946028,0.009307471796637401,0.007281327003147453,0.00711001408053562
74,0.009406823880271985,0.009236130946082994,0.009632112947292626,0.009461707505397498
75,0.009404913955368101,0.009234600704512558,0.008386087918188423,0.00821595462039113
76,0.008589999766554684,0.00842022428754717,0.008494644006714226,0.00832513754721731
77,0.00941197110223584,0.00924247871618718,0.009124897420406342,0.008955844142474235
78,0.008048481807345525,0.007880068167578429,0.011950306594371796,0.011782495537772775
79,0.009597768756793811,0.00942992149386555,0.008693678257986902,0.008525934908539057
80,0.009319690237753094,0.009152036880841478,0.00774106786120683,0.007573775970377028
81,0.008524007452651859,0.008357288212282583,0.007061717275064439,0.006895297905430198
82,0.009185136141022667,0.009018892120802775,0.007739609060809016,0.00757375928806141
83,0.009108816197840496,0.008943026330089197,0.009884917875751853,0.00971935885027051
84,0.009971164910821244,0.009805906935362145,0.007472514361143112,0.0073074015323072675
85,0.008210907621541991,0.008046105442335829,0.011280853813514114,0.011116310791112482
86,0.008691395495552569,0.008527308610500767,0.007648193021304905,0.007484521740116179
87,0.009034975448157638,0.00887136472214479,0.006452292064204812,0.006288607488386333
88,0.008668579329969362,0.008505114688305185,0.010535294783767312,0.0103720978833735
89,0.008082325502764434,0.007919049815973267,0.006993282842449844,0.006830076547339558
90,0.008723345677135513,0.008560454756952822,0.0051080611068755385,0.004945542057976126
91,0.008487795537803322,0.008325505463872104,0.006210229883436114,0.006047931301873177
92,0.008751488107955084,0.008589330588001758,0.006789577740710229,0.006627733318600804
93,0.00842024153098464,0.008258663654560223,0.006122277129907161,0.005961035145446658
94,0.007266965262824669,0.007105956493178383,0.007300867675803601,0.0071401710389181975
95,0.007718652043258771,0.007558218070771545,0.007328537851572036,0.007168211438693106
96,0.007237116602482274,0.007077118570450693,0.007268050941638649,0.00710842739790678
97,0.0076924183731898665,0.0075328939629253,0.007406462286598981,0.007247082167305052
98,0.007281632936792448,0.0071225283923558895,0.007512988825328648,0.007354011060670018
99,0.007756800622446463,0.007597949606133625,0.009052791353315114,0.008894011424854398
100,0.007291409083409235,0.007132761591346935,0.0152869789628312,0.015128559456206859
101,0.007169704989064485,0.0070114437950542195,0.005759503482840956,0.005601434351410717
102,0.007429216854507104,0.007271422068588436,0.008704901672899723,0.008547395875211805
103,0.007665517327841371,0.00750820534536615,0.008928813668899239,0.00877160842064768
104,0.00777374078403227,0.007616684847744182,0.008869994850829243,0.008712995308451354
105,0.007659040333237499,0.007502223729388789,0.008182852040044963,0.00802620213944465
106,0.007902782820165157,0.0077462760987691585,0.00929367485223338,0.00913731250911951
107,0.007368967999937013,0.007212799311382696,0.007403032714501023,0.007247069058939815
108,0.007563215794507414,0.007407429534941912,0.007503516995348037,0.007347894855774939
109,0.007551435057539493,0.007395898511167616,0.006428394233807921,0.00627299421466887
110,0.00771739317686297,0.007562188621377573,0.009388914983719587,0.009233818436041475
111,0.007251228960230946,0.007096369924256578,0.008020610408857464,0.007865917589515447
112,0.0075054842722602185,0.007350914184935391,0.008178418432362378,0.008024006825871765
113,0.007664254371775314,0.007509975589346141,0.006421215506270528,0.0062669674516655505
114,0.007159660652978346,0.007005528511945159,0.010639933473430573,0.010485926654655486
115,0.007586621262598783,0.007432702090591192,0.007755979965440929,0.0076022518565878276
116,0.007144670069683343,0.006990978843532503,0.007729465141892433,0.007575948513112963
117,0.007966644440311938,0.007813088624970987,0.01200517718680203,0.01185170237440616
118,0.0069197765155695375,0.006766489254077896,0.0070686776423826815,0.0069156101788394155
119,0.00763799601350911,0.0074850635830080135,0.008444401482120157,0.008291526278480888
120,0.007041381321614608,0.0068886339070741084,0.008249290194362402,0.008096649707295001
121,0.007541828749235719,0.007389251753920689,0.007759099407121539,0.007606550795026123
122,0.00753757094964385,0.007385218105046078,0.007296952360775322,0.007144668383989483
123,0.00733777412911877,0.007185541063081473,0.007262709853239358,0.007110584271140396
124,0.007110358893405646,0.006958291220944375,0.007998146954923869,0.007846174365840852
125,0.007173777705756948,0.007021964511368424,0.0067118623410351574,0.00656020405003801
126,0.006806060166563838,0.00665471451357007,0.008418548689223825,0.008267348795197905
127,0.007789343727054075,0.007638183364178985,0.006303766765631736,0.006152613763697445
128,0.007185125953983515,0.007033904490526766,0.006518674944527447,0.006367561197839678
129,0.0072502536803949625,0.007099271705374122,0.00789281353354454,0.007741881068795919
130,0.0072499641648028045,0.00709909783792682,0.00777466872241348,0.007623822905588895
131,0.007505277587333694,0.007354486081749201,0.009103992232121527,0.00895327462349087
132,0.007380067905178294,0.007229362766956911,0.009931116574443876,0.009780466347001493
133,0.00800039718975313,0.007849856122629718,0.00692590227117762,0.006775412475690246
134,0.006982115436112508,0.00683179649990052,0.008354083681479097,0.008203865308314563
135,0.006942533260444179,0.0067924137460067865,0.008020912786014378,0.007870848034508526
136,0.007073729924159124,0.006923761739162728,0.007180943025741726,0.007031056156847626
137,0.007001192725147121,0.006851451311958954,0.008612267533317208,0.008462637290358543
138,0.0077947786089498546,0.007645220858976245,0.006273663882166147,0.006124121719039977
139,0.007496363586978987,0.007346902396529913,0.005831666651647538,0.005682174360845238
140,0.008742484075482934,0.008593022241257131,0.006807661266066134,0.0066582364263013
141,0.0077212286461144685,0.0075719015940558165,0.005700609786435962,0.005551370664034039
142,0.007739147715037689,0.007589935680152848,0.00872400770895183,0.008574892883189023
143,0.008149636389571242,0.008000495345913804,0.007622819591779262,0.007473656896036118
144,0.007415828886441886,0.007266728040995076,0.008720430731773376,0.008571425918489695
145,0.007334431241033599,0.007185486297821626,0.007769044954329729,0.0076201286399737
146,0.007389503070153296,0.007240568667766638,0.007573791861068458,0.007424893137067556
147,0.006765570379793644,0.0066166981088463216,0.012522869650274515,0.012374049634672701
148,0.007460256465710699,0.007311444602673873,0.007519750599749386,0.0073709335876628755
149,0.007769018152612261,0.007620301162241958,0.007955322181805969,0.007806682423688471
150,0.007170817245496437,0.007022234997712076,0.007016140408813954,0.006867586728185415
151,0.007714558145962656,0.007566000716760755,0.015384679415728898,0.015236163476947695
152,0.007550002555944957,0.007401523235603236,0.006820241606328636,0.006671730359084904
153,0.0074354441568721084,0.0072870244306977834,0.0068587715504691005,0.006710449361708015
154,0.007579263696679845,0.0074309935641940685,0.007327694655396044,0.007179440464824438
155,0.007414325107820332,0.0072661149490159,0.00727270330535248,0.00712452526204288
156,0.0068427075928775595,0.006694584650103934,0.008613173337653279,0.008465127507224678
157,0.006999974971404299,0.006851982450461947,0.005439168657176197,0.005291246145498007
158,0.0072082712454721335,0.007060448944102972,0.007157783978618682,0.0070100330980494615
159,0.006824681347934529,0.006676943895872683,0.00746290689567104,0.00731516289524734
160,0.006821474507451058,0.006673767032334581,0.007633167342282832,0.00748555464670062
161,0.006486868015490472,0.0063392808201024305,0.007821150764357299,0.0076736212591640655
162,0.007014216633979231,0.006866714005591348,0.00861443083267659,0.00846697569359094
163,0.00688011180376634,0.006732725267065689,0.008463580650277436,0.008316185092553496
164,0.00715531651454512,0.007007975783199072,0.011626655166037381,0.011479372228495776
165,0.00763242068933323,0.0074850994523148985,0.008061240753158927,0.007913904567249119
166,0.007405517767183483,0.007258181826910004,0.006725515588186681,0.006578247970901429
167,0.006959472954040393,0.00681223129038699,0.006376725435256958,0.006229529529809952
168,0.00671128379937727,0.006564139188267291,0.0070974366390146315,0.00695032678777352
169,0.007023050363641232,0.00687599232653156,0.006677145790308714,0.006530109536834061
170,0.007048753839335405,0.0069017501885537055,0.009713467652909457,0.00956651687156409
171,0.007089528536889702,0.006942598195746541,0.011052423890214413,0.01090552582172677
172,0.007494947580853477,0.007348073028260842,0.006983519089408219,0.006836707261390984
173,0.007190169517416507,0.007043375476496294,0.008799779997207224,0.008653002069331705
174,0.006987500928808003,0.006840751557610929,0.006301998742856085,0.006155255867633968
175,0.007576362543040886,0.007429664527298882,0.0072548782220110295,0.00710820322856307
176,0.00680320117273368,0.006656566855963319,0.0059400859754532576,0.005793487117625773
177,0.007290618855040521,0.007144034629454836,0.005799479165580124,0.005652930808719247
178,0.006942814439535141,0.006796296385582537,0.006551807536743582,0.006405319087207317
179,0.0065132652159081775,0.006366807904560119,0.00777010836172849,0.007623667013831437
180,0.00723924218560569,0.00709282063995488,0.006998208025470376,0.006851772719528526
181,0.006763697565766051,0.006617269221460447,0.006591555604245514,0.006445160286966711
182,0.006749100317247212,0.006602733127074316,0.012240540655329823,0.012094195722602308
183,0.006989973584422842,0.006843672394752503,0.008518135850317776,0.008371863281354308
184,0.006896323660039343,0.006750029778340831,0.0056426891009323295,0.005496394180227071
185,0.007251015478977933,0.0071047637861920525,0.007856221380643546,0.0077099823160097
186,0.007238827121909708,0.007092579429736361,0.0068659443408250805,0.006719686510041356
187,0.006690328641561791,0.0065441108786035325,0.007141789223533123,0.00699561316287145
188,0.007030414334731176,0.006884283354738727,0.012102202675305308,0.011956094193737953
189,0.006720894195605069,0.0065748015022836625,0.007049276039469987,0.006903192703612148
190,0.006778868010733277,0.006632822322426363,0.006122428749222308,0.005976402352098375
191,0.007254313674056902,0.007108310888288543,0.006816797750070691,0.006670824228785932
192,0.007127414901042357,0.006981439410010353,0.008675718982703983,0.008529771596658974
193,0.011733627551002428,0.011587586218956858,0.008044826472178102,0.007898782240226864
194,0.008905822682427242,0.008759772243211046,0.006344073195941746,0.006198001466691494
195,0.007211873866617679,0.0070658121758606285,0.006454841187223792,0.006308804324362427
196,0.006929198012221605,0.006783197046024725,0.008044781745411456,0.00789881069213152
197,0.0071286111930385235,0.0069826720329001545,0.006897101690992713,0.006751175539102405
198,0.006906113792210817,0.006760191929060966,0.005493761110119522,0.005347849987447262
199,0.006856709907297045,0.006710822565946728,0.00642904348205775,0.006283183326013386
200,0.007118563051335514,0.006972721471684053,0.006734181789215654,0.006588339305017144
201,0.006545598418451846,0.0063997555419337,0.005841732223052532,0.005695900088176132
202,0.006584374714875594,0.006438568837475032,0.005442483560182154,0.005296701285988093
203,0.007335977763868868,0.007190209478139877,0.00675929591525346,0.0066135477041825656
204,0.006834600338479504,0.006688872853992507,0.006099151726812124,0.005953440465964377
205,0.0066992389818187805,0.0065535447560250756,0.0061598019907251,0.006014116259757429
206,0.007632073957938701,0.0074864060687832535,0.007324495317880065,0.007178849005140364
207,0.006935989788034931,0.00679033346939832,0.007662967522628605,0.007517338241450488
208,0.006871290819253773,0.00672567430883646,0.007265242002904415,0.007119649241212755
209,0.007188133333111182,0.007042550566839054,0.005725607846397906,0.005580039112828672
210,0.006844346657744609,0.006698811846436001,0.007488512981217355,0.007342998241074383
211,0.00726744482992217,0.0071219564881175755,0.007117330899927765,0.006971866777166724
212,0.0068809970607981085,0.006735521433874965,0.009177209704648703,0.009031740436330437
213,0.007193992169923149,0.007048528208397329,0.006546640186570585,0.006401164527051151
214,0.006620935953687877,0.006475473252357915,0.013439550041221082,0.013294104347005486
215,0.006714144452125766,0.006568710547871888,0.007069276564288884,0.006923846446443349
216,0.0071481232380028814,0.007002705921186134,0.008203491382300854,0.008058094931766391
217,0.006783887493656948,0.0066385201789671555,0.007018125138711184,0.006872758525423706
218,0.00653674045635853,0.006391382915899158,0.00762577869463712,0.007480428740382195
219,0.006830706807086244,0.0066853731463197615,0.00654198348056525,0.006396660208702087
220,0.0071210494078695775,0.006975722152274102,0.00570134874433279,0.005556047079153359
221,0.006580511030042544,0.0064352191938087345,0.008282828144729137,0.008137537969741971
222,0.006432247952325269,0.006286971588851884,0.007433380396105349,0.007288105715997517
223,0.007051931071327999,0.006906671759206801,0.007257508055772632,0.007112239801790566
224,0.006863506099907681,0.006718246333766728,0.007209390820935369,0.007064137281849981
225,0.0069441655382979665,0.006798923250753433,0.006003995053470134,0.00585875854594633
226,0.006636963209602982,0.006491749312262982,0.013624516408890485,0.013479318050667644
227,0.0066417827166151255,0.006496584616252221,0.007825125032104552,0.007679948210716247
228,0.007276909734355286,0.0071317210129927845,0.0063105016248300675,0.006165326968766749
229,0.006536208087345586,0.00639103434747085,0.008151431218720973,0.00800625024130568
230,0.006913676850963384,0.006768510815454647,0.005804208444897085,0.005659056326840073
231,0.007304288357263431,0.007159142305608839,0.006351395172532648,0.006206247257068753
232,0.006950969971949234,0.006805839851731435,0.006291011429857463,0.0061458846321329474
233,0.006904098109807819,0.0067589869641233235,0.008935232902877033,0.00879013582598418
234,0.0071016380144283174,0.006956545717548579,0.007981378736440092,0.00783628977369517
235,0.006890360036632046,0.006745279083261267,0.0075123587739653885,0.007367283187340945
236,0.007284695329726674,0.007139621014939621,0.0071695304359309375,0.007024470227770507
237,0.006735375387361273,0.006590324862627312,0.005582998262252658,0.005437953257933259
238,0.006834520372794941,0.006689483501249924,0.007242562226019799,0.0070975314592942595
239,0.006701406263746321,0.006556379967369139,0.006887592736165971,0.0067425798391923305
240,0.006860785747412592,0.006715777433710173,0.006288703647442162,0.006143697537481785
241,0.006994468230986968,0.006849463380640373,0.006514315691310913,0.0063693229923956094
242,0.007049925270839594,0.006904942711698823,0.007534620235674083,0.0073896354646421965
243,0.006838897247798741,0.006693914610659704,0.006902595795691013,0.0067576193599961695
244,0.006848979705246165,0.0067040116398129615,0.011711358418688178,0.011566396849229933
245,0.006648449165513739,0.006503501918632537,0.007874553767032921,0.007729623117484152
246,0.007037625958910212,0.006892689141095616,0.006953179102856666,0.006808240443933755
247,0.0068102105974685405,0.00666527395369485,0.008474203618243336,0.00832927857991308
248,0.0067778405023273085,0.006632922319113277,0.006264687073417008,0.006119770416989923
249,0.006711918469518423,0.006567011136794463,0.00916489791125059,0.009019995527341961
250,0.00694257622177247,0.0067976836452726275,0.007923258619848638,0.007778371893800795
251,0.006674194392981008,0.0065293065609876065,0.008129626966547222,0.007984745735302567
252,0.007228150960290804,0.007083273367024958,0.0068057187832891945,0.006660842918790877
253,0.0065665564127266405,0.006421681581996381,0.007572472095489502,0.007427606545388698
254,0.006786070801317692,0.0066412101697642355,0.007690686045680195,0.007545832183677703
255,0.0066107708925846964,0.006465917930472642,0.007578117889352143,0.007433257589582354
256,0.006758662378997542,0.006613811296410858,0.008078683004714548,0.007933834404684603
257,0.0068426715733949095,0.006697827195748687,0.007312089530751109,0.007167248369660229
258,0.0068335307569941505,0.006688699115766212,0.007034384272992611,0.006889554276131094
259,0.006841304647387005,0.0066964736871887,0.007926502020563931,0.007781666039954871
260,0.006813045275630429,0.0066682197840418666,0.007657268980983645,0.007512449554633349
261,0.00692504724371247,0.006780235307523981,0.007750031119212508,0.007605223846621811
262,0.0064075023436453195,0.006262700951192528,0.008307877299375831,0.008163083193358034
263,0.007046804528217762,0.006902013520011678,0.010166165139526128,0.01002137855393812
264,0.006765273140626959,0.006620489049237221,0.006312236259691417,0.006167453550733626
265,0.006701555129839107,0.006556774353957735,0.006878939596936107,0.006734166014939547
266,0.006945970066008158,0.006801197993336245,0.00511970492079854,0.004974932572804391
267,0.006780484791379422,0.006635715352604166,0.008575189695693552,0.008430418907664716
268,0.006610760338371619,0.006465993209276349,0.008117411914281548,0.007972654700279237
269,0.006747044265503064,0.006602290781447664,0.007319237431511283,0.007174488715827465
270,0.006699826652184129,0.006555078970268369,0.005963658238761127,0.005818916740827263
271,0.006938272404950112,0.006793533660238609,0.005288298102095723,0.005143566918559372
272,0.0070154864923097195,0.006870755228446796,0.006783303315751254,0.00663857456529513
273,0.006912530770059675,0.006767810094170272,0.005450265912804753,0.005305548303294927
274,0.006760074184276163,0.0066153680696152154,0.007099973678123206,0.0069552793051116165
275,0.007150305311661213,0.007005618538241834,0.006601264770142734,0.006456576008349657
276,0.006793071418069303,0.006648389601614326,0.009476243716198951,0.009331566339824349
277,0.006734813197981566,0.006590137911261991,0.0071123281493783,0.006967653543688357
278,0.0068564330658409745,0.00671176107309293,0.007573259924538433,0.007428595295641572
279,0.006855354423169047,0.006710694298380986,0.006662520091049373,0.006517855753190816
280,0.006612458428135142,0.006467795863281936,0.006993153877556324,0.006848494708538056
281,0.006793701902497559,0.006649044720688835,0.0059795159380882975,0.0058348617982119325
282,0.006736791752045974,0.006592144971946255,0.006254635204095393,0.0061099952203221616
283,0.006555676080752164,0.006411036277422681,0.005642408004496247,0.005497767881024629
284,0.0069795862573664635,0.006834942913847044,0.00883851017570123,0.008693865663371981
285,0.00694686334754806,0.0068022171955090015,0.005200717493426055,0.005056074482854456
286,0.006732625945587643,0.006587985813384875,0.006786771351471543,0.006642134394496679
287,0.006570916606578976,0.006426278890576214,0.005510325462091714,0.005365690554026514
288,0.00685796627716627,0.006713332979707047,0.006302656815387308,0.006158026808407158
289,0.0070411887159571055,0.006896562507608906,0.014525413035880775,0.014380791585426777
290,0.00702536363445688,0.006880745046073571,0.006683690915815532,0.0065390760661102835
291,0.006767026575980708,0.006622412808937952,0.0070910157402977346,0.006946407409850508
292,0.007182917007012293,0.007038312780205161,0.008177981176413596,0.008033377281390131
293,0.006687064259895123,0.006542464252561331,0.008664363715797662,0.008519769227132202
294,0.00672084222198464,0.0065762480115517975,0.00691265978384763,0.006768064561765641
295,0.0068767296837177125,0.006732138311490416,0.007377727085258812,0.007233143178746104
296,0.006638320401543751,0.006493738976423628,0.008530081110075116,0.008385502826422453
297,0.006707643115660176,0.006563064337242395,0.006746057188138366,0.006601475097704678
298,0.0072516646049916745,0.007107085026800633,0.006684211269021034,0.006539632193744182
299,0.006602543072076515,0.006457967857131735,0.007295563968364149,0.0071509909350425
300,0.0068492819636594504,0.006704711966449395,0.004839965363498777,0.0046953998156823214
301,0.006899515872937627,0.006754951740149408,0.006028912565670908,0.005884347087703645
302,0.0065625806630123405,0.006418017068062909,0.0053515636129304765,0.005207002302631736
303,0.007256179847754538,0.007111620388459414,0.005721449595876038,0.005576891975942999
304,0.006631512258900329,0.006486952494597063,0.01003467405680567,0.009890116879250854
305,0.007057929218281061,0.006913374584401027,0.007395853451453149,0.007251296075992286
306,0.006755955027183518,0.006611401969566941,0.005409554555080831,0.005265006562694907
307,0.006966360800433904,0.006821814848808572,0.006912225764244795,0.006767680670600384
308,0.006784409757819958,0.006639867292251438,0.007263988815248012,0.0071194480871781705
309,0.006430237672757358,0.00628569656284526,0.0077150441007688645,0.007570502837188542
310,0.0067945655900985,0.006650023583788424,0.010918927646707743,0.01077438541688025
311,0.00692371959798038,0.006779180748271756,0.00565838556503877,0.005513849994167685
312,0.006449638220947236,0.006305101199541241,0.008297905046492814,0.00815336701925844
313,0.006786142456112429,0.006641606111079454,0.008281759847886861,0.00813722654711455
314,0.007143388733966276,0.006998854875564575,0.007723527145572007,0.00757899486925453
315,0.007256385000073351,0.0071118549181846905,0.006430446973536163,0.006285920215304941
316,0.006868305928073823,0.006723780718166381,0.007289021508768201,0.007144494913518429
317,0.006559193832799792,0.006414669227087871,0.008298224781174212,0.008153699734248222
318,0.006641295584850013,0.006496771274833009,0.006476782623212785,0.006332257809117436
319,0.007070866008289159,0.006926342721562832,0.007225150906015188,0.007080630277050659
320,0.0069188026350457225,0.006774284956045449,0.008391701569780707,0.008247185894288123
321,0.006917183647165075,0.006772669630590826,0.007778678392060101,0.007634165068157017
322,0.007170543217798695,0.007026030672714114,0.006539683230221272,0.006395171419717372
323,0.006530118401860819,0.006385606318945065,0.006032009480986744,0.005887495598290116
324,0.006733564897440374,0.006589051447808743,0.008323976385872811,0.008179463213309646
325,0.006952172884484753,0.0068076619354542345,0.009440690896008163,0.009296182892285287
326,0.0066956523049157115,0.006551148096332326,0.006324935657903552,0.006180432764813304
327,0.0067985035036690535,0.0066540027433075015,0.00784805028233677,0.007703551021404564
328,0.007069946541450918,0.006925445522647351,0.00629008129471913,0.006145579752046615
329,0.006705765926744789,0.006561266070930287,0.0065629857825115325,0.006418486556503922
330,0.007104669710970484,0.006960170511738397,0.006240258493926376,0.006095760664902627
331,0.006522027894388885,0.006377529768506065,0.007202473992947489,0.007057975418865681
332,0.007071837417315692,0.006927340063266456,0.006605785596184433,0.006461286288686097
333,0.006917564932955429,0.006773068888578564,0.007642827671952545,0.007498334418050945
334,0.007341238700319081,0.007196746877161786,0.011697749327868222,0.011553258821368217
335,0.006512723679188639,0.006368233350804076,0.006678559514693916,0.006534068891778588
336,0.006805376573465765,0.0066608878842089325,0.007224104402121156,0.007079616806004196
337,0.00691256616730243,0.006768079474568367,0.006253741646651179,0.006109255168121308
338,0.006893370534526184,0.006748885484412313,0.006542127241846174,0.006397643440868706
339,0.006572697006631643,0.006428213648032397,0.006990838423371315,0.006846354727167636
340,0.006839116016635671,0.006694633528823033,0.007876843051053583,0.007732361671514809
341,0.006539329703664407,0.006394850440556183,0.010650572821032257,0.010506094666197896
342,0.006506519461981952,0.00636204241134692,0.008429747796617449,0.008285273588262499
343,0.006576348165981472,0.006431873088004068,0.012244526913855225,0.012100052786991
344,0.006511371351662092,0.006366897759726271,0.00819775538984686,0.00805328304413706
345,0.006929419594816863,0.0067849491559900344,0.005392289359588176,0.005247819609940052
346,0.006463293135166168,0.0063188242237083615,0.007676668418571353,0.007532199169509113
347,0.007233624617801979,0.007089156499132514,0.00736698810942471,0.007222520699724555
348,0.006708021912490949,0.0065635568974539635,0.006081882817670703,0.005937419505789876
349,0.006703046940965578,0.00655858485843055,0.006534601817838848,0.006390141090378165
350,0.006754892893368379,0.006610431895824149,0.006845418305601925,0.0067009579623118045
351,0.0063981514051556585,0.006253691263264045,0.006321561895310879,0.006177102110814303
352,0.006887701175292023,0.006743242634693161,0.008405800210312009,0.008261342719197273
353,0.006964014766272158,0.0068195578595623375,0.008066116808913648,0.007921660342253745
354,0.006777315945364535,0.006632859407691285,0.010040053352713584,0.009895597689319403
355,0.006559299307409674,0.0064148450398352,0.008567219285760075,0.008422765566501766
356,0.007185999943176285,0.0070415468257851895,0.008164977817796171,0.008020524866878986
357,0.0068905755109153685,0.006746123610064388,0.006095052603632212,0.00595060164341703
358,0.007014947632560506,0.006870497423224151,0.007199451338965446,0.007055001682601869
359,0.006953141868580133,0.006808693279745057,0.007712146732956171,0.007567699230276048
360,0.0067957506596576425,0.006651302973041311,0.009008747013285755,0.008864299696870147
361,0.006628628529142588,0.0064841816818807275,0.008315867546480149,0.008171420742291957
362,0.006770261673955247,0.006625815373845398,0.005401324480772018,0.005256878212094307
